fecha	anio	mes	dia	Hs_P2
29081.5	1979	08	14	0.77
29081.75	1979	08	14	1.19
29082	1979	08	15	2.37
29082.25	1979	08	15	1.53
29082.5	1979	08	15	1.34
29082.75	1979	08	15	1.43
29083	1979	08	16	1.46
29083.25	1979	08	16	1.30
29083.5	1979	08	16	1.32
29083.75	1979	08	16	0.87
29084	1979	08	17	0.45
29084.25	1979	08	17	0.62
29084.5	1979	08	17	0.98
29084.75	1979	08	17	1.24
29085	1979	08	18	1.43
29085.25	1979	08	18	1.65
29085.5	1979	08	18	1.16
29085.75	1979	08	18	0.93
29086	1979	08	19	0.90
29086.25	1979	08	19	0.58
29086.5	1979	08	19	0.83
29086.75	1979	08	19	1.30
29087	1979	08	20	1.18
29087.25	1979	08	20	0.96
29087.5	1979	08	20	0.99
29087.75	1979	08	20	1.02
29088	1979	08	21	0.92
29088.25	1979	08	21	0.96
29088.5	1979	08	21	1.50
29088.75	1979	08	21	1.38
29089	1979	08	22	1.11
29089.25	1979	08	22	0.92
29089.5	1979	08	22	0.75
29089.75	1979	08	22	0.65
29090	1979	08	23	0.63
29090.25	1979	08	23	0.56
29090.5	1979	08	23	0.47
29090.75	1979	08	23	0.51
29091	1979	08	24	0.64
29091.25	1979	08	24	0.92
29091.5	1979	08	24	1.10
29091.75	1979	08	24	1.78
29092	1979	08	25	1.77
29092.25	1979	08	25	1.16
29092.5	1979	08	25	1.30
29092.75	1979	08	25	1.19
29093	1979	08	26	0.94
29093.25	1979	08	26	1.01
29093.5	1979	08	26	1.01
29093.75	1979	08	26	0.95
29094	1979	08	27	0.92
29094.25	1979	08	27	0.90
29094.5	1979	08	27	0.96
29094.75	1979	08	27	1.31
29095	1979	08	28	0.98
29095.25	1979	08	28	0.92
29095.5	1979	08	28	0.45
29095.75	1979	08	28	0.63
29096	1979	08	29	0.95
29096.25	1979	08	29	0.78
29096.5	1979	08	29	0.92
29096.75	1979	08	29	1.27
29097	1979	08	30	2.48
29097.25	1979	08	30	3.65
29097.5	1979	08	30	4.87
29097.75	1979	08	30	4.70
29098	1979	08	31	3.72
29098.25	1979	08	31	3.30
29098.5	1979	08	31	2.31
29098.75	1979	08	31	1.82
29099	1979	09	01	1.76
29099.25	1979	09	01	1.55
29099.5	1979	09	01	0.88
29099.75	1979	09	01	0.95
29100	1979	09	02	0.75
29100.25	1979	09	02	0.67
29100.5	1979	09	02	1.32
29100.75	1979	09	02	1.70
29101	1979	09	03	1.34
29101.25	1979	09	03	1.72
29101.5	1979	09	03	1.49
29101.75	1979	09	03	1.30
29102	1979	09	04	2.21
29102.25	1979	09	04	2.28
29102.5	1979	09	04	1.86
29102.75	1979	09	04	0.60
29103	1979	09	05	1.06
29103.25	1979	09	05	1.10
29103.5	1979	09	05	0.69
29103.75	1979	09	05	0.44
29104	1979	09	06	0.61
29104.25	1979	09	06	0.41
29104.5	1979	09	06	0.98
29104.75	1979	09	06	0.41
29105	1979	09	07	0.03
29105.25	1979	09	07	0.38
29105.5	1979	09	07	0.60
29105.75	1979	09	07	0.58
29106	1979	09	08	0.65
29106.25	1979	09	08	0.79
29106.5	1979	09	08	0.91
29106.75	1979	09	08	0.96
29107	1979	09	09	0.95
29107.25	1979	09	09	0.88
29107.5	1979	09	09	1.01
29107.75	1979	09	09	1.21
29108	1979	09	10	1.37
29108.25	1979	09	10	1.16
29108.5	1979	09	10	1.01
29108.75	1979	09	10	1.45
29109	1979	09	11	1.51
29109.25	1979	09	11	1.48
29109.5	1979	09	11	1.40
29109.75	1979	09	11	0.33
29110	1979	09	12	0.68
29110.25	1979	09	12	0.71
29110.5	1979	09	12	0.82
29110.75	1979	09	12	0.75
29111	1979	09	13	0.83
29111.25	1979	09	13	0.96
29111.5	1979	09	13	1.66
29111.75	1979	09	13	1.05
29112	1979	09	14	1.08
29112.25	1979	09	14	0.98
29112.5	1979	09	14	1.47
29112.75	1979	09	14	1.09
29113	1979	09	15	1.05
29113.25	1979	09	15	1.09
29113.5	1979	09	15	1.00
29113.75	1979	09	15	0.96
29114	1979	09	16	0.91
29114.25	1979	09	16	0.91
29114.5	1979	09	16	1.02
29114.75	1979	09	16	0.92
29115	1979	09	17	0.88
29115.25	1979	09	17	0.84
29115.5	1979	09	17	0.96
29115.75	1979	09	17	1.15
29116	1979	09	18	1.06
29116.25	1979	09	18	1.04
29116.5	1979	09	18	1.18
29116.75	1979	09	18	1.14
29117	1979	09	19	1.07
29117.25	1979	09	19	1.09
29117.5	1979	09	19	0.60
29117.75	1979	09	19	1.22
29118	1979	09	20	1.01
29118.25	1979	09	20	0.88
29118.5	1979	09	20	2.16
29118.75	1979	09	20	1.71
29119	1979	09	21	1.26
29119.25	1979	09	21	0.96
29119.5	1979	09	21	1.44
29119.75	1979	09	21	0.80
29120	1979	09	22	0.85
29120.25	1979	09	22	1.30
29120.5	1979	09	22	1.39
29120.75	1979	09	22	1.72
29121	1979	09	23	1.93
29121.25	1979	09	23	2.19
29121.5	1979	09	23	2.06
29121.75	1979	09	23	2.54
29122	1979	09	24	2.61
29122.25	1979	09	24	2.66
29122.5	1979	09	24	2.82
29122.75	1979	09	24	2.50
29123	1979	09	25	2.28
29123.25	1979	09	25	2.12
29123.5	1979	09	25	1.99
29123.75	1979	09	25	1.87
29124	1979	09	26	1.70
29124.25	1979	09	26	1.61
29124.5	1979	09	26	2.28
29124.75	1979	09	26	2.49
29125	1979	09	27	2.11
29125.25	1979	09	27	1.92
29125.5	1979	09	27	1.63
29125.75	1979	09	27	1.41
29126	1979	09	28	1.29
29126.25	1979	09	28	1.23
29126.5	1979	09	28	1.19
29126.75	1979	09	28	1.14
29127	1979	09	29	0.95
29127.25	1979	09	29	1.08
29127.5	1979	09	29	1.02
29127.75	1979	09	29	0.57
29128	1979	09	30	0.96
29128.25	1979	09	30	1.08
29128.5	1979	09	30	0.94
29128.75	1979	09	30	0.91
29129	1979	10	01	1.11
29129.25	1979	10	01	0.74
29129.5	1979	10	01	0.70
29129.75	1979	10	01	1.01
29130	1979	10	02	0.93
29130.25	1979	10	02	1.27
29130.5	1979	10	02	1.60
29130.75	1979	10	02	1.13
29131	1979	10	03	1.14
29131.25	1979	10	03	1.25
29131.5	1979	10	03	0.95
29131.75	1979	10	03	0.42
29132	1979	10	04	0.05
29132.25	1979	10	04	0.65
29132.5	1979	10	04	0.70
29132.75	1979	10	04	0.52
29133	1979	10	05	0.54
29133.25	1979	10	05	1.03
29133.5	1979	10	05	1.02
29133.75	1979	10	05	0.22
29134	1979	10	06	0.67
29134.25	1979	10	06	1.54
29134.5	1979	10	06	0.61
29134.75	1979	10	06	0.38
29135	1979	10	07	0.89
29135.25	1979	10	07	1.40
29135.5	1979	10	07	1.34
29135.75	1979	10	07	1.59
29136	1979	10	08	1.52
29136.25	1979	10	08	1.35
29136.5	1979	10	08	1.06
29136.75	1979	10	08	1.18
29137	1979	10	09	1.20
29137.25	1979	10	09	0.99
29137.5	1979	10	09	0.95
29137.75	1979	10	09	0.49
29138	1979	10	10	0.75
29138.25	1979	10	10	0.80
29138.5	1979	10	10	0.24
29138.75	1979	10	10	0.38
29139	1979	10	11	0.54
29139.25	1979	10	11	0.65
29139.5	1979	10	11	0.82
29139.75	1979	10	11	1.00
29140	1979	10	12	1.08
29140.25	1979	10	12	1.34
29140.5	1979	10	12	1.15
29140.75	1979	10	12	1.34
29141	1979	10	13	1.34
29141.25	1979	10	13	1.48
29141.5	1979	10	13	1.67
29141.75	1979	10	13	0.59
29142	1979	10	14	0.39
29142.25	1979	10	14	0.38
29142.5	1979	10	14	0.77
29142.75	1979	10	14	0.78
29143	1979	10	15	0.96
29143.25	1979	10	15	1.40
29143.5	1979	10	15	1.09
29143.75	1979	10	15	0.37
29144	1979	10	16	0.71
29144.25	1979	10	16	0.95
29144.5	1979	10	16	0.88
29144.75	1979	10	16	1.09
29145	1979	10	17	2.11
29145.25	1979	10	17	1.83
29145.5	1979	10	17	1.88
29145.75	1979	10	17	2.19
29146	1979	10	18	2.10
29146.25	1979	10	18	1.29
29146.5	1979	10	18	0.56
29146.75	1979	10	18	0.58
29147	1979	10	19	0.85
29147.25	1979	10	19	0.92
29147.5	1979	10	19	1.19
29147.75	1979	10	19	1.09
29148	1979	10	20	0.93
29148.25	1979	10	20	0.84
29148.5	1979	10	20	0.81
29148.75	1979	10	20	0.02
29149	1979	10	21	0.97
29149.25	1979	10	21	0.97
29149.5	1979	10	21	1.16
29149.75	1979	10	21	1.19
29150	1979	10	22	1.24
29150.25	1979	10	22	1.35
29150.5	1979	10	22	1.21
29150.75	1979	10	22	0.99
29151	1979	10	23	1.00
29151.25	1979	10	23	1.42
29151.5	1979	10	23	2.01
29151.75	1979	10	23	1.72
29152	1979	10	24	1.77
29152.25	1979	10	24	1.38
29152.5	1979	10	24	1.24
29152.75	1979	10	24	1.02
29153	1979	10	25	0.41
29153.25	1979	10	25	1.36
29153.5	1979	10	25	2.03
29153.75	1979	10	25	0.94
29154	1979	10	26	0.76
29154.25	1979	10	26	1.09
29154.5	1979	10	26	2.01
29154.75	1979	10	26	1.67
29155	1979	10	27	1.68
29155.25	1979	10	27	2.25
29155.5	1979	10	27	1.66
29155.75	1979	10	27	1.48
29156	1979	10	28	1.74
29156.25	1979	10	28	1.49
29156.5	1979	10	28	1.18
29156.75	1979	10	28	0.65
29157	1979	10	29	0.66
29157.25	1979	10	29	0.83
29157.5	1979	10	29	0.63
29157.75	1979	10	29	0.45
29158	1979	10	30	1.27
29158.25	1979	10	30	1.58
29158.5	1979	10	30	1.00
29158.75	1979	10	30	0.52
29159	1979	10	31	0.58
29159.25	1979	10	31	0.95
29159.5	1979	10	31	1.46
29159.75	1979	10	31	1.37
29160	1979	11	01	1.07
29160.25	1979	11	01	0.94
29160.5	1979	11	01	1.20
29160.75	1979	11	01	1.14
29161	1979	11	02	1.34
29161.25	1979	11	02	1.67
29161.5	1979	11	02	0.98
29161.75	1979	11	02	0.79
29162	1979	11	03	0.78
29162.25	1979	11	03	1.54
29162.5	1979	11	03	0.91
29162.75	1979	11	03	0.93
29163	1979	11	04	1.15
29163.25	1979	11	04	0.79
29163.5	1979	11	04	1.19
29163.75	1979	11	04	1.77
29164	1979	11	05	1.53
29164.25	1979	11	05	0.82
29164.5	1979	11	05	0.98
29164.75	1979	11	05	0.51
29165	1979	11	06	0.01
29165.25	1979	11	06	0.72
29165.5	1979	11	06	0.85
29165.75	1979	11	06	0.59
29166	1979	11	07	1.59
29166.25	1979	11	07	1.34
29166.5	1979	11	07	1.67
29166.75	1979	11	07	0.98
29167	1979	11	08	1.26
29167.25	1979	11	08	1.31
29167.5	1979	11	08	1.16
29167.75	1979	11	08	0.56
29168	1979	11	09	0.26
29168.25	1979	11	09	0.27
29168.5	1979	11	09	0.47
29168.75	1979	11	09	0.51
29169	1979	11	10	0.47
29169.25	1979	11	10	0.53
29169.5	1979	11	10	0.78
29169.75	1979	11	10	0.43
29170	1979	11	11	0.93
29170.25	1979	11	11	1.88
29170.5	1979	11	11	1.53
29170.75	1979	11	11	1.60
29171	1979	11	12	1.56
29171.25	1979	11	12	1.70
29171.5	1979	11	12	1.15
29171.75	1979	11	12	1.76
29172	1979	11	13	1.91
29172.25	1979	11	13	1.51
29172.5	1979	11	13	0.97
29172.75	1979	11	13	1.08
29173	1979	11	14	1.13
29173.25	1979	11	14	1.54
29173.5	1979	11	14	1.49
29173.75	1979	11	14	0.81
29174	1979	11	15	1.07
29174.25	1979	11	15	1.05
29174.5	1979	11	15	1.08
29174.75	1979	11	15	0.57
29175	1979	11	16	1.17
29175.25	1979	11	16	1.54
29175.5	1979	11	16	1.38
29175.75	1979	11	16	0.69
29176	1979	11	17	0.36
29176.25	1979	11	17	0.48
29176.5	1979	11	17	0.60
29176.75	1979	11	17	0.69
29177	1979	11	18	0.64
29177.25	1979	11	18	0.61
29177.5	1979	11	18	0.53
29177.75	1979	11	18	0.58
29178	1979	11	19	0.84
29178.25	1979	11	19	0.76
29178.5	1979	11	19	0.78
29178.75	1979	11	19	0.75
29179	1979	11	20	0.74
29179.25	1979	11	20	1.04
29179.5	1979	11	20	0.97
29179.75	1979	11	20	1.09
29180	1979	11	21	1.18
29180.25	1979	11	21	1.26
29180.5	1979	11	21	1.28
29180.75	1979	11	21	1.14
29181	1979	11	22	1.09
29181.25	1979	11	22	1.07
29181.5	1979	11	22	0.98
29181.75	1979	11	22	0.93
29182	1979	11	23	0.87
29182.25	1979	11	23	0.82
29182.5	1979	11	23	0.81
29182.75	1979	11	23	0.80
29183	1979	11	24	0.71
29183.25	1979	11	24	0.63
29183.5	1979	11	24	0.59
29183.75	1979	11	24	0.62
29184	1979	11	25	0.61
29184.25	1979	11	25	0.74
29184.5	1979	11	25	0.77
29184.75	1979	11	25	0.64
29185	1979	11	26	0.61
29185.25	1979	11	26	0.86
29185.5	1979	11	26	1.93
29185.75	1979	11	26	0.54
29186	1979	11	27	0.39
29186.25	1979	11	27	0.81
29186.5	1979	11	27	0.81
29186.75	1979	11	27	1.04
29187	1979	11	28	1.56
29187.25	1979	11	28	1.64
29187.5	1979	11	28	1.02
29187.75	1979	11	28	0.96
29188	1979	11	29	1.18
29188.25	1979	11	29	1.12
29188.5	1979	11	29	1.13
29188.75	1979	11	29	1.42
29189	1979	11	30	1.65
29189.25	1979	11	30	1.65
29189.5	1979	11	30	1.33
29189.75	1979	11	30	1.74
29190	1979	12	01	1.70
29190.25	1979	12	01	1.63
29190.5	1979	12	01	1.24
29190.75	1979	12	01	1.98
29191	1979	12	02	2.11
29191.25	1979	12	02	2.02
29191.5	1979	12	02	1.15
29191.75	1979	12	02	0.97
29192	1979	12	03	0.61
29192.25	1979	12	03	1.22
29192.5	1979	12	03	0.84
29192.75	1979	12	03	0.48
29193	1979	12	04	0.55
29193.25	1979	12	04	0.98
29193.5	1979	12	04	0.57
29193.75	1979	12	04	0.86
29194	1979	12	05	0.64
29194.25	1979	12	05	0.75
29194.5	1979	12	05	0.23
29194.75	1979	12	05	0.80
29195	1979	12	06	0.67
29195.25	1979	12	06	0.54
29195.5	1979	12	06	0.64
29195.75	1979	12	06	0.73
29196	1979	12	07	0.79
29196.25	1979	12	07	0.92
29196.5	1979	12	07	1.21
29196.75	1979	12	07	1.46
29197	1979	12	08	1.26
29197.25	1979	12	08	1.46
29197.5	1979	12	08	1.00
29197.75	1979	12	08	0.73
29198	1979	12	09	1.40
29198.25	1979	12	09	2.00
29198.5	1979	12	09	1.14
29198.75	1979	12	09	0.22
29199	1979	12	10	0.63
29199.25	1979	12	10	0.84
29199.5	1979	12	10	2.37
29199.75	1979	12	10	1.59
29200	1979	12	11	1.64
29200.25	1979	12	11	1.69
29200.5	1979	12	11	1.68
29200.75	1979	12	11	1.34
29201	1979	12	12	1.19
29201.25	1979	12	12	1.04
29201.5	1979	12	12	1.01
29201.75	1979	12	12	1.01
29202	1979	12	13	1.31
29202.25	1979	12	13	1.01
29202.5	1979	12	13	1.60
29202.75	1979	12	13	1.42
29203	1979	12	14	1.26
29203.25	1979	12	14	1.10
29203.5	1979	12	14	1.13
29203.75	1979	12	14	0.92
29204	1979	12	15	1.34
29204.25	1979	12	15	1.50
29204.5	1979	12	15	1.15
29204.75	1979	12	15	0.78
29205	1979	12	16	1.22
29205.25	1979	12	16	0.94
29205.5	1979	12	16	0.77
29205.75	1979	12	16	0.63
29206	1979	12	17	1.05
29206.25	1979	12	17	0.64
29206.5	1979	12	17	0.61
29206.75	1979	12	17	0.83
29207	1979	12	18	0.97
29207.25	1979	12	18	1.17
29207.5	1979	12	18	1.18
29207.75	1979	12	18	0.96
29208	1979	12	19	0.89
29208.25	1979	12	19	1.03
29208.5	1979	12	19	0.79
29208.75	1979	12	19	0.61
29209	1979	12	20	0.59
29209.25	1979	12	20	0.35
29209.5	1979	12	20	0.72
29209.75	1979	12	20	0.02
29210	1979	12	21	0.35
29210.25	1979	12	21	0.47
29210.5	1979	12	21	0.86
29210.75	1979	12	21	0.15
29211	1979	12	22	0.44
29211.25	1979	12	22	0.62
29211.5	1979	12	22	0.76
29211.75	1979	12	22	0.68
29212	1979	12	23	0.53
29212.25	1979	12	23	0.51
29212.5	1979	12	23	0.58
29212.75	1979	12	23	0.27
29213	1979	12	24	0.51
29213.25	1979	12	24	0.85
29213.5	1979	12	24	0.94
29213.75	1979	12	24	1.30
29214	1979	12	25	1.99
29214.25	1979	12	25	2.16
29214.5	1979	12	25	1.46
29214.75	1979	12	25	1.02
29215	1979	12	26	0.25
29215.25	1979	12	26	0.36
29215.5	1979	12	26	0.15
29215.75	1979	12	26	0.54
29216	1979	12	27	0.73
29216.25	1979	12	27	0.88
29216.5	1979	12	27	0.34
29216.75	1979	12	27	0.45
29217	1979	12	28	0.66
29217.25	1979	12	28	1.15
29217.5	1979	12	28	0.99
29217.75	1979	12	28	0.52
29218	1979	12	29	0.69
29218.25	1979	12	29	0.79
29218.5	1979	12	29	0.68
29218.75	1979	12	29	0.62
29219	1979	12	30	1.54
29219.25	1979	12	30	0.40
29219.5	1979	12	30	0.54
29219.75	1979	12	30	0.51
29220	1979	12	31	0.03
29220.25	1979	12	31	0.08
29220.5	1979	12	31	0.20
29220.75	1979	12	31	0.48
29221	1980	01	01	0.53
29221.25	1980	01	01	0.59
29221.5	1980	01	01	0.90
29221.75	1980	01	01	0.91
29222	1980	01	02	0.83
29222.25	1980	01	02	1.32
29222.5	1980	01	02	1.65
29222.75	1980	01	02	1.02
29223	1980	01	03	1.65
29223.25	1980	01	03	1.91
29223.5	1980	01	03	1.49
29223.75	1980	01	03	0.35
29224	1980	01	04	0.70
29224.25	1980	01	04	0.45
29224.5	1980	01	04	0.24
29224.75	1980	01	04	0.37
29225	1980	01	05	0.90
29225.25	1980	01	05	0.29
29225.5	1980	01	05	0.46
29225.75	1980	01	05	0.34
29226	1980	01	06	0.47
29226.25	1980	01	06	1.11
29226.5	1980	01	06	0.83
29226.75	1980	01	06	0.36
29227	1980	01	07	2.12
29227.25	1980	01	07	1.43
29227.5	1980	01	07	1.73
29227.75	1980	01	07	1.97
29228	1980	01	08	2.17
29228.25	1980	01	08	1.15
29228.5	1980	01	08	0.33
29228.75	1980	01	08	0.31
29229	1980	01	09	0.51
29229.25	1980	01	09	1.21
29229.5	1980	01	09	0.94
29229.75	1980	01	09	0.93
29230	1980	01	10	0.95
29230.25	1980	01	10	1.04
29230.5	1980	01	10	1.02
29230.75	1980	01	10	0.45
29231	1980	01	11	0.55
29231.25	1980	01	11	1.26
29231.5	1980	01	11	1.57
29231.75	1980	01	11	1.54
29232	1980	01	12	1.32
29232.25	1980	01	12	1.41
29232.5	1980	01	12	1.75
29232.75	1980	01	12	1.16
29233	1980	01	13	1.14
29233.25	1980	01	13	0.91
29233.5	1980	01	13	0.86
29233.75	1980	01	13	0.85
29234	1980	01	14	0.79
29234.25	1980	01	14	0.74
29234.5	1980	01	14	0.98
29234.75	1980	01	14	0.77
29235	1980	01	15	0.93
29235.25	1980	01	15	0.81
29235.5	1980	01	15	0.69
29235.75	1980	01	15	0.69
29236	1980	01	16	0.64
29236.25	1980	01	16	0.72
29236.5	1980	01	16	0.71
29236.75	1980	01	16	0.84
29237	1980	01	17	0.90
29237.25	1980	01	17	0.86
29237.5	1980	01	17	0.31
29237.75	1980	01	17	0.52
29238	1980	01	18	0.74
29238.25	1980	01	18	0.60
29238.5	1980	01	18	1.03
29238.75	1980	01	18	0.52
29239	1980	01	19	0.58
29239.25	1980	01	19	0.50
29239.5	1980	01	19	0.84
29239.75	1980	01	19	1.28
29240	1980	01	20	2.22
29240.25	1980	01	20	0.60
29240.5	1980	01	20	0.57
29240.75	1980	01	20	0.06
29241	1980	01	21	0.34
29241.25	1980	01	21	0.16
29241.5	1980	01	21	1.95
29241.75	1980	01	21	2.32
29242	1980	01	22	3.09
29242.25	1980	01	22	1.91
29242.5	1980	01	22	2.32
29242.75	1980	01	22	2.10
29243	1980	01	23	1.71
29243.25	1980	01	23	1.61
29243.5	1980	01	23	1.57
29243.75	1980	01	23	1.55
29244	1980	01	24	1.77
29244.25	1980	01	24	1.51
29244.5	1980	01	24	0.96
29244.75	1980	01	24	1.24
29245	1980	01	25	1.07
29245.25	1980	01	25	1.28
29245.5	1980	01	25	0.65
29245.75	1980	01	25	0.79
29246	1980	01	26	0.64
29246.25	1980	01	26	1.18
29246.5	1980	01	26	0.68
29246.75	1980	01	26	0.52
29247	1980	01	27	1.02
29247.25	1980	01	27	1.43
29247.5	1980	01	27	1.05
29247.75	1980	01	27	0.75
29248	1980	01	28	1.06
29248.25	1980	01	28	1.16
29248.5	1980	01	28	0.59
29248.75	1980	01	28	0.43
29249	1980	01	29	0.57
29249.25	1980	01	29	0.56
29249.5	1980	01	29	0.85
29249.75	1980	01	29	0.43
29250	1980	01	30	1.28
29250.25	1980	01	30	1.55
29250.5	1980	01	30	1.24
29250.75	1980	01	30	0.96
29251	1980	01	31	1.54
29251.25	1980	01	31	1.10
29251.5	1980	01	31	0.65
29251.75	1980	01	31	0.64
29252	1980	02	01	0.88
29252.25	1980	02	01	0.78
29252.5	1980	02	01	0.71
29252.75	1980	02	01	0.49
29253	1980	02	02	0.51
29253.25	1980	02	02	0.79
29253.5	1980	02	02	0.84
29253.75	1980	02	02	1.01
29254	1980	02	03	1.15
29254.25	1980	02	03	0.86
29254.5	1980	02	03	0.46
29254.75	1980	02	03	0.41
29255	1980	02	04	0.68
29255.25	1980	02	04	0.74
29255.5	1980	02	04	0.90
29255.75	1980	02	04	0.84
29256	1980	02	05	0.84
29256.25	1980	02	05	0.79
29256.5	1980	02	05	0.91
29256.75	1980	02	05	0.69
29257	1980	02	06	0.64
29257.25	1980	02	06	0.45
29257.5	1980	02	06	0.44
29257.75	1980	02	06	0.40
29258	1980	02	07	1.03
29258.25	1980	02	07	1.41
29258.5	1980	02	07	1.38
29258.75	1980	02	07	1.48
29259	1980	02	08	0.97
29259.25	1980	02	08	0.98
29259.5	1980	02	08	0.90
29259.75	1980	02	08	0.91
29260	1980	02	09	1.12
29260.25	1980	02	09	1.18
29260.5	1980	02	09	1.19
29260.75	1980	02	09	1.36
29261	1980	02	10	1.41
29261.25	1980	02	10	1.06
29261.5	1980	02	10	0.56
29261.75	1980	02	10	1.01
29262	1980	02	11	1.98
29262.25	1980	02	11	1.00
29262.5	1980	02	11	1.25
29262.75	1980	02	11	1.91
29263	1980	02	12	4.04
29263.25	1980	02	12	4.31
29263.5	1980	02	12	3.62
29263.75	1980	02	12	2.25
29264	1980	02	13	1.91
29264.25	1980	02	13	1.39
29264.5	1980	02	13	0.90
29264.75	1980	02	13	1.11
29265	1980	02	14	1.16
29265.25	1980	02	14	1.28
29265.5	1980	02	14	0.82
29265.75	1980	02	14	0.51
29266	1980	02	15	0.80
29266.25	1980	02	15	0.85
29266.5	1980	02	15	0.97
29266.75	1980	02	15	0.49
29267	1980	02	16	0.47
29267.25	1980	02	16	0.76
29267.5	1980	02	16	0.64
29267.75	1980	02	16	0.80
29268	1980	02	17	0.95
29268.25	1980	02	17	1.03
29268.5	1980	02	17	1.04
29268.75	1980	02	17	0.97
29269	1980	02	18	0.54
29269.25	1980	02	18	0.49
29269.5	1980	02	18	0.55
29269.75	1980	02	18	0.66
29270	1980	02	19	0.95
29270.25	1980	02	19	0.70
29270.5	1980	02	19	0.74
29270.75	1980	02	19	0.70
29271	1980	02	20	0.89
29271.25	1980	02	20	0.56
29271.5	1980	02	20	0.67
29271.75	1980	02	20	0.44
29272	1980	02	21	0.65
29272.25	1980	02	21	0.85
29272.5	1980	02	21	1.48
29272.75	1980	02	21	1.48
29273	1980	02	22	1.30
29273.25	1980	02	22	1.03
29273.5	1980	02	22	0.96
29273.75	1980	02	22	0.79
29274	1980	02	23	0.43
29274.25	1980	02	23	0.40
29274.5	1980	02	23	0.50
29274.75	1980	02	23	0.83
29275	1980	02	24	1.20
29275.25	1980	02	24	1.16
29275.5	1980	02	24	0.67
29275.75	1980	02	24	0.75
29276	1980	02	25	0.75
29276.25	1980	02	25	0.73
29276.5	1980	02	25	0.78
29276.75	1980	02	25	0.70
29277	1980	02	26	1.02
29277.25	1980	02	26	0.69
29277.5	1980	02	26	0.55
29277.75	1980	02	26	0.56
29278	1980	02	27	1.24
29278.25	1980	02	27	1.29
29278.5	1980	02	27	1.11
29278.75	1980	02	27	1.27
29279	1980	02	28	1.68
29279.25	1980	02	28	1.32
29279.5	1980	02	28	1.05
29279.75	1980	02	28	1.01
29280	1980	02	29	0.98
29280.25	1980	02	29	1.05
29280.5	1980	02	29	1.39
29280.75	1980	02	29	1.11
29281	1980	03	01	1.80
29281.25	1980	03	01	2.92
29281.5	1980	03	01	1.58
29281.75	1980	03	01	0.82
29282	1980	03	02	0.98
29282.25	1980	03	02	1.32
29282.5	1980	03	02	0.95
29282.75	1980	03	02	0.96
29283	1980	03	03	0.87
29283.25	1980	03	03	0.77
29283.5	1980	03	03	0.55
29283.75	1980	03	03	0.82
29284	1980	03	04	0.75
29284.25	1980	03	04	0.92
29284.5	1980	03	04	1.33
29284.75	1980	03	04	2.05
29285	1980	03	05	2.45
29285.25	1980	03	05	2.45
29285.5	1980	03	05	1.72
29285.75	1980	03	05	1.69
29286	1980	03	06	1.58
29286.25	1980	03	06	1.43
29286.5	1980	03	06	1.57
29286.75	1980	03	06	1.26
29287	1980	03	07	1.12
29287.25	1980	03	07	0.99
29287.5	1980	03	07	0.80
29287.75	1980	03	07	0.64
29288	1980	03	08	0.60
29288.25	1980	03	08	0.79
29288.5	1980	03	08	1.14
29288.75	1980	03	08	1.35
29289	1980	03	09	0.88
29289.25	1980	03	09	1.19
29289.5	1980	03	09	1.11
29289.75	1980	03	09	1.25
29290	1980	03	10	1.03
29290.25	1980	03	10	1.49
29290.5	1980	03	10	1.59
29290.75	1980	03	10	0.70
29291	1980	03	11	0.73
29291.25	1980	03	11	0.69
29291.5	1980	03	11	0.85
29291.75	1980	03	11	1.07
29292	1980	03	12	1.15
29292.25	1980	03	12	1.05
29292.5	1980	03	12	1.10
29292.75	1980	03	12	1.27
29293	1980	03	13	1.36
29293.25	1980	03	13	1.31
29293.5	1980	03	13	1.92
29293.75	1980	03	13	1.69
29294	1980	03	14	1.40
29294.25	1980	03	14	1.48
29294.5	1980	03	14	1.37
29294.75	1980	03	14	1.54
29295	1980	03	15	1.51
29295.25	1980	03	15	1.56
29295.5	1980	03	15	1.38
29295.75	1980	03	15	1.28
29296	1980	03	16	1.06
29296.25	1980	03	16	0.95
29296.5	1980	03	16	1.32
29296.75	1980	03	16	1.05
29297	1980	03	17	0.99
29297.25	1980	03	17	0.87
29297.5	1980	03	17	0.87
29297.75	1980	03	17	0.86
29298	1980	03	18	0.61
29298.25	1980	03	18	0.71
29298.5	1980	03	18	0.54
29298.75	1980	03	18	1.29
29299	1980	03	19	0.99
29299.25	1980	03	19	1.25
29299.5	1980	03	19	0.28
29299.75	1980	03	19	0.57
29300	1980	03	20	0.69
29300.25	1980	03	20	0.78
29300.5	1980	03	20	0.55
29300.75	1980	03	20	0.62
29301	1980	03	21	0.57
29301.25	1980	03	21	0.52
29301.5	1980	03	21	0.50
29301.75	1980	03	21	0.79
29302	1980	03	22	0.98
29302.25	1980	03	22	1.73
29302.5	1980	03	22	1.15
29302.75	1980	03	22	2.30
29303	1980	03	23	1.63
29303.25	1980	03	23	1.21
29303.5	1980	03	23	0.52
29303.75	1980	03	23	0.48
29304	1980	03	24	0.61
29304.25	1980	03	24	1.15
29304.5	1980	03	24	1.39
29304.75	1980	03	24	1.16
29305	1980	03	25	2.66
29305.25	1980	03	25	1.31
29305.5	1980	03	25	0.81
