Fecha	anio	u	v	vel
41248.25	2012	19.99	-0.72	20.00
41248.50	2012	19.21	1.36	19.26
41248.75	2012	18.39	4.35	18.90
41249.00	2012	16.13	1.05	16.16
41249.25	2012	14.19	-1.05	14.23
41249.50	2012	10.38	4.79	11.43
41249.75	2012	10.38	2.61	10.70
41250.00	2012	16.27	-1.65	16.35
41250.25	2012	16.16	-4.35	16.74
41250.50	2012	15.28	-2.12	15.43
41250.75	2012	13.81	7.61	15.77
41251.00	2012	13.82	7.94	15.94
41251.25	2012	11.24	4.59	12.14
41251.50	2012	11.33	1.30	11.40
41251.75	2012	10.90	3.47	11.44
41252.00	2012	15.75	0.28	15.75
41252.25	2012	15.39	4.08	15.92
41252.50	2012	15.50	1.91	15.62
41252.75	2012	12.65	3.05	13.01
41253.00	2012	13.51	1.68	13.61
41253.25	2012	13.41	0.34	13.41
41253.50	2012	6.64	-2.22	7.00
41253.75	2012	3.97	-6.05	7.24
41254.00	2012	7.47	-6.86	10.14
41254.25	2012	13.83	-3.65	14.30
41254.50	2012	7.43	-2.90	7.98
41254.75	2012	10.73	-2.41	11.00
41255.00	2012	10.07	-3.11	10.54
41255.25	2012	6.47	-4.22	7.72
41255.50	2012	6.14	-1.03	6.23
41255.75	2012	10.68	2.41	10.95
41256.00	2012	15.02	1.62	15.11
41256.25	2012	12.63	3.22	13.03
41256.50	2012	2.51	-0.57	2.57
41256.75	2012	-1.48	-7.92	8.06
41257.00	2012	0.25	-7.01	7.01
41257.25	2012	2.47	-4.66	5.27
41257.50	2012	0.44	-3.28	3.31
41257.75	2012	0.97	-3.46	3.59
41258.00	2012	6.06	-4.34	7.45
41258.25	2012	8.37	-3.10	8.93
41258.50	2012	5.52	-2.15	5.92
41258.75	2012	3.16	-2.70	4.16
41259.00	2012	1.97	-7.37	7.63
41259.25	2012	1.91	-3.71	4.17
41259.50	2012	0.47	-2.16	2.21
41259.75	2012	2.59	1.17	2.84
41260.00	2012	5.26	5.13	7.35
41260.25	2012	4.94	6.62	8.26
41260.50	2012	0.66	2.79	2.87
41260.75	2012	-1.64	0.63	1.76
41261.00	2012	-2.45	-5.26	5.80
41261.25	2012	-3.78	-3.86	5.40
41261.50	2012	-14.40	-7.98	16.46
41261.75	2012	-13.53	-8.39	15.92
41262.00	2012	-10.47	-7.08	12.64
41262.25	2012	-7.84	-3.97	8.79
41262.50	2012	-3.87	0.98	3.99
41262.75	2012	-0.57	1.54	1.64
41263.00	2012	1.52	4.78	5.02
41263.25	2012	7.93	4.81	9.27
41263.50	2012	9.16	1.79	9.33
41263.75	2012	11.13	-3.05	11.54
41264.00	2012	10.14	-0.98	10.19
41264.25	2012	8.98	4.53	10.06
41264.50	2012	4.14	6.23	7.48
41264.75	2012	-3.20	4.31	5.37
41265.00	2012	-4.96	-5.26	7.23
41265.25	2012	-3.88	-3.81	5.44
41265.50	2012	-7.71	-2.95	8.26
41265.75	2012	-6.54	-1.30	6.67
41266.00	2012	-3.90	1.03	4.03
41266.25	2012	2.66	3.54	4.43
41266.50	2012	2.27	1.37	2.65
41266.75	2012	0.88	0.75	1.16
41267.00	2012	4.60	3.27	5.64
41267.25	2012	6.16	3.48	7.08
41267.50	2012	3.47	2.78	4.45
41267.75	2012	0.86	5.56	5.63
41268.00	2012	4.82	6.38	8.00
41268.25	2012	6.37	9.30	11.27
41268.50	2012	-0.18	7.64	7.64
41268.75	2012	-0.96	8.91	8.96
41269.00	2012	1.12	7.91	7.99
41269.25	2012	2.36	3.57	4.28
41269.50	2012	1.77	1.46	2.29
41269.75	2012	2.88	-2.82	4.03
41270.00	2012	5.88	-3.96	7.09
41270.25	2012	8.16	1.39	8.28
41270.50	2012	8.77	2.50	9.12
41270.75	2012	5.23	4.60	6.97
41271.00	2012	3.23	1.65	3.63
41271.25	2012	3.69	0.38	3.71
41271.50	2012	2.94	-1.16	3.16
41271.75	2012	3.53	-0.70	3.60
41272.00	2012	7.07	2.24	7.42
41272.25	2012	6.79	10.48	12.49
41272.50	2012	6.14	13.71	15.02
41272.75	2012	4.34	11.44	12.24
41273.00	2012	4.29	8.16	9.22
41273.25	2012	2.44	6.68	7.11
41273.50	2012	-0.56	4.59	4.62
41273.75	2012	0.47	4.09	4.12
41274.00	2012	1.65	8.68	8.84
41274.25	2012	0.96	8.60	8.65
41274.50	2012	-1.05	3.27	3.43
41274.75	2012	-0.85	0.21	0.88
41275.00	2013	3.68	-1.18	3.86
41275.25	2013	7.40	0.86	7.45
41275.50	2013	5.03	4.63	6.84
41275.75	2013	1.31	4.04	4.25
41276.00	2013	1.11	1.19	1.63
41276.25	2013	2.95	-0.57	3.00
41276.50	2013	0.05	-1.59	1.59
41276.75	2013	2.72	-7.56	8.03
41277.00	2013	11.65	-4.23	12.39
41277.25	2013	16.58	1.92	16.69
41277.50	2013	10.97	-1.44	11.06
41277.75	2013	7.21	-9.01	11.54
41278.00	2013	15.02	-7.40	16.74
41278.25	2013	14.46	-3.33	14.84
41278.50	2013	7.75	-1.21	7.84
41278.75	2013	5.40	-1.71	5.66
41279.00	2013	4.10	-5.88	7.17
41279.25	2013	5.89	-10.46	12.00
41279.50	2013	9.57	-6.33	11.47
41279.75	2013	8.18	-9.11	12.24
41280.00	2013	3.84	-6.25	7.34
41280.25	2013	12.73	-1.68	12.84
41280.50	2013	17.04	3.10	17.32
41280.75	2013	11.38	-3.00	11.77
41281.00	2013	12.91	-7.11	14.74
41281.25	2013	14.25	-6.85	15.81
41281.50	2013	14.70	-5.22	15.60
41281.75	2013	12.29	0.79	12.32
41282.00	2013	14.04	7.46	15.90
41282.25	2013	14.54	3.81	15.03
41282.50	2013	9.81	-0.77	9.84
41282.75	2013	8.68	-0.45	8.69
41283.00	2013	9.71	-3.96	10.49
41283.25	2013	11.77	-4.14	12.48
41283.50	2013	10.76	-3.74	11.39
41283.75	2013	9.28	-1.90	9.47
41284.00	2013	11.71	-0.82	11.74
41284.25	2013	10.38	-0.77	10.41
41284.50	2013	6.91	-3.90	7.93
41284.75	2013	13.05	-7.55	15.08
41285.00	2013	13.74	-7.81	15.80
41285.25	2013	12.25	0.57	12.26
41285.50	2013	15.74	1.48	15.81
41285.75	2013	17.53	1.32	17.58
41286.00	2013	15.21	4.57	15.88
41286.25	2013	12.28	3.55	12.78
41286.50	2013	11.15	1.95	11.32
41286.75	2013	8.48	0.67	8.51
41287.00	2013	11.07	2.86	11.43
41287.25	2013	8.75	4.10	9.66
41287.50	2013	6.75	3.92	7.81
41287.75	2013	5.81	3.85	6.97
41288.00	2013	8.54	1.61	8.69
41288.25	2013	7.95	3.02	8.50
41288.50	2013	6.03	1.82	6.30
41288.75	2013	6.63	4.43	7.97
41289.00	2013	5.46	0.29	5.47
41289.25	2013	7.17	0.06	7.17
41289.50	2013	9.76	1.10	9.82
41289.75	2013	11.55	7.70	13.88
41290.00	2013	13.17	8.59	15.72
41290.25	2013	12.58	6.90	14.35
41290.50	2013	7.62	3.64	8.44
41290.75	2013	4.93	1.13	5.06
41291.00	2013	8.90	-1.84	9.09
41291.25	2013	8.85	-4.49	9.92
41291.50	2013	10.26	1.40	10.36
41291.75	2013	7.13	6.83	9.87
41292.00	2013	7.46	5.24	9.12
41292.25	2013	5.37	2.66	5.99
41292.50	2013	5.17	1.74	5.45
41292.75	2013	4.45	-0.21	4.45
41293.00	2013	9.18	-1.01	9.24
41293.25	2013	5.78	-1.26	5.92
41293.50	2013	3.21	1.22	3.43
41293.75	2013	2.49	-1.94	3.16
41294.00	2013	6.65	-0.04	6.65
41294.25	2013	3.78	3.10	4.89
41294.50	2013	2.23	-0.09	2.23
41294.75	2013	6.34	1.11	6.44
41295.00	2013	5.53	4.69	7.25
41295.25	2013	2.57	4.18	4.91
41295.50	2013	1.26	-0.69	1.44
41295.75	2013	1.71	0.91	1.94
41296.00	2013	6.20	4.51	7.67
41296.25	2013	4.30	7.22	8.40
41296.50	2013	4.12	5.39	6.78
41296.75	2013	5.31	3.40	6.31
41297.00	2013	9.73	2.02	9.94
41297.25	2013	14.32	3.49	14.74
41297.50	2013	13.10	8.05	15.38
41297.75	2013	7.58	13.10	15.13
41298.00	2013	5.14	10.57	11.75
41298.25	2013	6.87	8.52	10.94
41298.50	2013	7.92	6.41	10.19
41298.75	2013	9.03	4.61	10.14
41299.00	2013	15.97	6.60	17.28
41299.25	2013	14.65	7.25	16.35
41299.50	2013	9.90	10.63	14.53
41299.75	2013	6.60	6.52	9.28
41300.00	2013	7.81	5.22	9.39
41300.25	2013	6.17	1.37	6.32
41300.50	2013	2.36	0.22	2.37
41300.75	2013	4.93	-1.74	5.23
41301.00	2013	8.77	-2.52	9.12
41301.25	2013	11.44	-0.83	11.47
41301.50	2013	12.17	-7.19	14.14
41301.75	2013	15.81	-2.96	16.08
41302.00	2013	14.61	-3.45	15.01
41302.25	2013	14.79	-3.55	15.21
41302.50	2013	12.19	0.94	12.23
41302.75	2013	9.39	-0.51	9.40
41303.00	2013	10.45	-4.90	11.54
41303.25	2013	11.73	-3.41	12.22
41303.50	2013	8.82	-1.63	8.97
41303.75	2013	10.40	-4.93	11.51
41304.00	2013	13.10	-2.75	13.39
41304.25	2013	12.12	-4.73	13.01
41304.50	2013	10.42	-3.06	10.86
41304.75	2013	12.24	-3.43	12.71
41305.00	2013	13.39	-6.76	15.00
41305.25	2013	15.98	-6.69	17.32
41305.50	2013	16.53	-3.86	16.97
41305.75	2013	20.05	-8.38	21.73
41306.00	2013	19.79	-4.58	20.31
41306.25	2013	17.90	3.45	18.23
41306.50	2013	15.39	6.03	16.53
41306.75	2013	14.36	5.96	15.55
41307.00	2013	13.36	4.53	14.11
41307.25	2013	10.97	3.59	11.54
41307.50	2013	9.74	-1.51	9.86
41307.75	2013	11.54	-1.28	11.61
41308.00	2013	10.06	-2.11	10.28
41308.25	2013	6.29	-11.48	13.09
41308.50	2013	19.03	-6.20	20.01
41308.75	2013	21.92	10.07	24.12
41309.00	2013	19.47	4.55	19.99
41309.25	2013	11.93	1.90	12.08
41309.50	2013	10.78	-1.00	10.83
41309.75	2013	6.88	-2.93	7.48
41310.00	2013	8.20	-10.08	12.99
41310.25	2013	14.38	-3.72	14.85
41310.50	2013	10.18	-1.92	10.36
41310.75	2013	10.80	-1.98	10.98
41311.00	2013	12.20	3.73	12.76
41311.25	2013	15.96	2.01	16.09
41311.50	2013	17.76	-1.49	17.82
41311.75	2013	14.30	-0.35	14.30
41312.00	2013	12.13	-1.43	12.21
41312.25	2013	16.64	0.70	16.65
41312.50	2013	12.38	3.39	12.84
41312.75	2013	6.96	4.17	8.11
41313.00	2013	5.87	0.52	5.89
41313.25	2013	3.61	-0.50	3.64
41313.50	2013	2.68	-3.71	4.58
41313.75	2013	9.33	1.88	9.52
41314.00	2013	13.07	5.23	14.08
41314.25	2013	6.78	2.48	7.22
41314.50	2013	5.15	-3.80	6.40
41314.75	2013	6.55	-2.72	7.09
41315.00	2013	6.27	-2.55	6.77
41315.25	2013	4.61	-2.25	5.13
41315.50	2013	4.16	-3.70	5.57
41315.75	2013	1.55	-2.96	3.34
41316.00	2013	0.01	-8.14	8.14
41316.25	2013	3.52	-13.23	13.69
41316.50	2013	8.66	-8.17	11.91
41316.75	2013	12.28	1.10	12.33
41317.00	2013	10.81	14.00	17.69
41317.25	2013	11.33	13.85	17.89
41317.50	2013	6.52	7.28	9.77
41317.75	2013	-1.03	3.08	3.25
41318.00	2013	0.52	-2.01	2.08
41318.25	2013	8.90	-1.87	9.09
41318.50	2013	10.75	1.81	10.90
41318.75	2013	8.29	1.30	8.39
41319.00	2013	7.64	-4.45	8.84
41319.25	2013	9.91	-8.22	12.88
41319.50	2013	9.00	-11.03	14.24
41319.75	2013	14.18	-8.65	16.61
41320.00	2013	18.06	-3.53	18.40
41320.25	2013	14.38	-1.68	14.48
41320.50	2013	11.21	-4.59	12.11
41320.75	2013	13.55	0.00	13.55
41321.00	2013	17.10	1.65	17.18
41321.25	2013	14.87	0.31	14.87
41321.50	2013	10.18	0.22	10.18
41321.75	2013	9.04	3.60	9.73
41322.00	2013	14.09	2.59	14.33
41322.25	2013	15.60	0.23	15.60
41322.50	2013	16.34	6.36	17.53
41322.75	2013	11.46	11.66	16.35
41323.00	2013	14.10	2.64	14.35
41323.25	2013	17.77	-2.50	17.94
41323.50	2013	19.44	0.92	19.46
41323.75	2013	21.69	-1.25	21.73
41324.00	2013	19.61	6.88	20.78
41324.25	2013	17.62	5.22	18.38
41324.50	2013	15.50	4.04	16.02
41324.75	2013	14.62	3.79	15.10
41325.00	2013	12.85	3.03	13.20
41325.25	2013	11.41	0.06	11.41
41325.50	2013	12.98	-0.51	12.99
41325.75	2013	10.92	2.75	11.26
41326.00	2013	10.55	3.33	11.06
41326.25	2013	8.77	1.92	8.98
41326.50	2013	6.39	3.46	7.27
41326.75	2013	5.36	0.90	5.44
41327.00	2013	5.67	-1.43	5.85
41327.25	2013	3.75	0.81	3.84
41327.50	2013	-1.25	1.91	2.28
41327.75	2013	-1.56	0.75	1.73
41328.00	2013	-3.09	-1.77	3.56
41328.25	2013	-4.45	-3.43	5.62
41328.50	2013	-10.10	-5.02	11.28
41328.75	2013	-3.78	-5.90	7.01
41329.00	2013	1.37	-3.71	3.95
41329.25	2013	5.32	-1.03	5.42
41329.50	2013	3.41	-1.75	3.83
41329.75	2013	4.17	-0.96	4.28
41330.00	2013	4.04	3.21	5.16
41330.25	2013	5.31	3.51	6.37
41330.50	2013	6.76	-0.29	6.77
41330.75	2013	6.38	1.28	6.51
41331.00	2013	5.22	0.92	5.30
41331.25	2013	-0.83	1.76	1.95
41331.50	2013	3.68	0.01	3.68
41331.75	2013	2.60	3.55	4.40
41332.00	2013	2.51	4.79	5.41
41332.25	2013	2.85	5.67	6.35
41332.50	2013	2.92	-0.66	2.99
41332.75	2013	7.13	-2.28	7.49
41333.00	2013	10.15	-1.77	10.30
41333.25	2013	9.86	-1.74	10.01
41333.50	2013	8.62	1.61	8.77
41333.75	2013	8.73	6.05	10.62
41334.00	2013	7.45	2.33	7.81
41334.25	2013	8.90	2.07	9.14
41334.50	2013	5.69	2.11	6.07
41334.75	2013	6.20	1.26	6.33
41335.00	2013	7.14	-1.54	7.30
41335.25	2013	9.39	-1.75	9.55
41335.50	2013	7.66	-1.58	7.82
41335.75	2013	8.15	1.18	8.23
41336.00	2013	7.75	0.19	7.75
41336.25	2013	6.71	-0.91	6.77
41336.50	2013	6.41	2.48	6.87
41336.75	2013	7.06	0.07	7.06
41337.00	2013	8.09	-2.89	8.59
41337.25	2013	8.86	-5.23	10.29
41337.50	2013	8.19	-2.53	8.57
41337.75	2013	4.78	-2.45	5.37
41338.00	2013	3.38	-4.25	5.43
41338.25	2013	4.81	0.00	4.81
41338.50	2013	5.04	-4.15	6.53
41338.75	2013	10.68	-2.35	10.94
41339.00	2013	7.12	5.01	8.71
41339.25	2013	6.96	4.96	8.55
41339.50	2013	4.99	9.85	11.04
41339.75	2013	2.68	7.84	8.29
41340.00	2013	6.94	7.51	10.23
41340.25	2013	6.04	5.82	8.39
41340.50	2013	3.11	4.38	5.37
41340.75	2013	-4.01	5.01	6.42
41341.00	2013	-3.83	1.03	3.97
41341.25	2013	-3.58	-2.51	4.37
41341.50	2013	-7.07	-4.63	8.45
41341.75	2013	-5.59	-5.90	8.13
41342.00	2013	-4.94	-3.63	6.13
41342.25	2013	-3.84	2.25	4.45
41342.50	2013	-7.28	9.79	12.20
41342.75	2013	-4.55	8.49	9.63
41343.00	2013	-2.17	-0.48	2.22
41343.25	2013	0.89	-5.36	5.43
41343.50	2013	-0.51	-13.38	13.39
41343.75	2013	5.77	-7.34	9.34
41344.00	2013	3.54	-0.08	3.54
41344.25	2013	3.13	1.08	3.31
41344.50	2013	0.67	3.27	3.34
41344.75	2013	-6.26	6.10	8.74
41345.00	2013	-4.17	7.93	8.96
41345.25	2013	-2.27	9.77	10.03
41345.50	2013	-1.89	8.77	8.97
41345.75	2013	-0.89	7.54	7.59
41346.00	2013	1.31	5.24	5.40
41346.25	2013	3.82	4.38	5.81
41346.50	2013	2.58	3.09	4.03
41346.75	2013	1.71	-0.14	1.72
41347.00	2013	2.28	-2.01	3.04
41347.25	2013	3.56	-2.43	4.31
41347.50	2013	0.31	-3.49	3.50
41347.75	2013	2.16	-6.16	6.53
41348.00	2013	4.10	-4.16	5.84
41348.25	2013	6.49	-5.09	8.25
41348.50	2013	4.18	-2.83	5.05
41348.75	2013	4.74	-1.64	5.02
41349.00	2013	4.16	-1.28	4.35
41349.25	2013	1.35	-0.74	1.54
41349.50	2013	-0.80	-3.03	3.13
41349.75	2013	-0.64	-5.49	5.53
41350.00	2013	-1.07	-6.61	6.70
41350.25	2013	1.31	-5.35	5.51
41350.50	2013	0.54	-2.28	2.34
41350.75	2013	0.78	-2.16	2.30
41351.00	2013	3.26	-0.33	3.28
41351.25	2013	2.98	-0.99	3.14
41351.50	2013	3.96	-3.46	5.26
41351.75	2013	6.18	-4.17	7.46
41352.00	2013	6.80	-6.56	9.45
41352.25	2013	5.80	-4.32	7.23
41352.50	2013	5.28	-8.49	10.00
41352.75	2013	8.74	-4.89	10.01
41353.00	2013	5.79	-3.03	6.53
41353.25	2013	6.20	2.98	6.88
41353.50	2013	7.97	5.52	9.69
41353.75	2013	6.17	-1.20	6.29
41354.00	2013	8.20	-4.20	9.21
41354.25	2013	7.02	-8.49	11.02
41354.50	2013	9.99	-19.87	22.24
41354.75	2013	10.91	-11.04	15.52
41355.00	2013	15.17	-8.39	17.34
41355.25	2013	17.42	-4.79	18.07
41355.50	2013	14.61	3.58	15.04
41355.75	2013	8.97	3.92	9.79
41356.00	2013	6.15	2.13	6.51
41356.25	2013	2.58	-4.86	5.50
41356.50	2013	4.49	-6.23	7.68
41356.75	2013	7.99	-5.62	9.77
41357.00	2013	3.35	-10.32	10.85
41357.25	2013	4.92	-9.32	10.54
41357.50	2013	10.64	-2.15	10.86
41357.75	2013	12.20	5.01	13.19
41358.00	2013	11.60	-0.85	11.63
41358.25	2013	9.10	-8.47	12.43
41358.50	2013	6.41	-12.92	14.42
41358.75	2013	11.08	-10.66	15.38
41359.00	2013	7.21	-8.36	11.04
41359.25	2013	20.59	5.53	21.32
41359.50	2013	15.41	-4.08	15.94
41359.75	2013	15.57	-2.17	15.72
41360.00	2013	12.05	-10.69	16.11
41360.25	2013	18.00	-6.67	19.20
41360.50	2013	11.24	-2.67	11.55
41360.75	2013	5.95	-6.10	8.52
41361.00	2013	4.64	-11.51	12.41
41361.25	2013	22.41	-1.37	22.45
41361.50	2013	19.30	3.02	19.53
41361.75	2013	12.16	-0.63	12.18
41362.00	2013	12.34	-5.19	13.39
41362.25	2013	11.32	-6.56	13.08
41362.50	2013	10.02	-2.85	10.42
41362.75	2013	11.92	-0.24	11.92
41363.00	2013	12.45	1.26	12.51
41363.25	2013	12.01	0.13	12.01
41363.50	2013	13.70	3.10	14.05
41363.75	2013	13.51	3.37	13.92
41364.00	2013	13.24	2.24	13.43
41364.25	2013	12.03	0.27	12.03
41364.50	2013	10.99	-2.05	11.18
41364.75	2013	11.60	-3.15	12.02
41365.00	2013	9.95	-5.91	11.57
41365.25	2013	9.46	-7.68	12.18
41365.50	2013	11.07	-4.89	12.10
41365.75	2013	14.79	1.37	14.85
41366.00	2013	12.10	4.83	13.03
41366.25	2013	7.75	-0.26	7.75
41366.50	2013	6.31	-6.02	8.72
41366.75	2013	8.19	-11.16	13.84
41367.00	2013	11.43	-10.95	15.83
41367.25	2013	10.81	-10.80	15.28
41367.50	2013	12.17	-10.44	16.03
41367.75	2013	10.18	-8.39	13.19
41368.00	2013	9.23	-4.70	10.36
41368.25	2013	9.58	1.41	9.68
41368.50	2013	12.05	2.74	12.36
41368.75	2013	11.92	-5.03	12.94
41369.00	2013	10.49	-15.88	19.03
41369.25	2013	11.86	-9.12	14.96
41369.50	2013	9.95	2.59	10.28
41369.75	2013	9.94	-4.62	10.96
41370.00	2013	15.45	-14.72	21.34
41370.25	2013	14.63	-2.89	14.91
41370.50	2013	14.96	-3.76	15.43
41370.75	2013	16.79	-2.38	16.96
41371.00	2013	16.32	-4.36	16.89
41371.25	2013	14.62	-8.27	16.80
41371.50	2013	16.10	-5.55	17.03
41371.75	2013	13.64	-1.91	13.77
41372.00	2013	9.52	-7.28	11.98
41372.25	2013	9.78	-6.27	11.62
41372.50	2013	9.40	-5.54	10.91
41372.75	2013	6.53	-6.75	9.39
41373.00	2013	3.94	-7.60	8.56
41373.25	2013	3.43	-9.91	10.49
41373.50	2013	9.77	-10.17	14.10
41373.75	2013	7.97	-8.73	11.82
41374.00	2013	8.15	-11.67	14.23
41374.25	2013	11.25	-7.49	13.52
41374.50	2013	9.34	-5.18	10.68
41374.75	2013	8.20	-0.03	8.20
41375.00	2013	8.23	2.13	8.50
41375.25	2013	8.64	2.06	8.88
41375.50	2013	4.99	4.68	6.84
41375.75	2013	3.08	4.26	5.26
41376.00	2013	5.48	2.27	5.93
41376.25	2013	6.39	0.49	6.41
41376.50	2013	8.73	1.83	8.92
41376.75	2013	7.44	3.90	8.40
41377.00	2013	7.64	4.49	8.86
41377.25	2013	5.26	-0.70	5.31
41377.50	2013	1.64	-4.85	5.12
41377.75	2013	2.42	-6.24	6.69
41378.00	2013	7.29	-2.86	7.83
41378.25	2013	9.71	1.45	9.82
41378.50	2013	7.46	3.59	8.28
41378.75	2013	3.94	2.47	4.65
41379.00	2013	3.79	-2.71	4.66
41379.25	2013	0.52	-7.47	7.49
41379.50	2013	1.13	-8.41	8.49
41379.75	2013	4.87	-9.13	10.35
41380.00	2013	5.70	-11.03	12.42
41380.25	2013	10.37	-3.62	10.98
41380.50	2013	11.36	-0.05	11.36
41380.75	2013	7.75	-1.54	7.90
41381.00	2013	5.91	-4.87	7.66
41381.25	2013	4.05	-5.93	7.18
41381.50	2013	8.19	-4.73	9.46
41381.75	2013	13.04	-1.38	13.11
41382.00	2013	7.87	-5.21	9.44
41382.25	2013	5.90	-10.34	11.90
41382.50	2013	13.74	-11.10	17.66
41382.75	2013	16.37	-8.39	18.39
41383.00	2013	12.22	0.51	12.23
41383.25	2013	10.00	1.43	10.10
41383.50	2013	5.81	-1.01	5.90
41383.75	2013	4.18	-5.78	7.13
41384.00	2013	8.03	-6.63	10.41
41384.25	2013	9.31	-3.53	9.96
41384.50	2013	3.71	-2.54	4.50
41384.75	2013	-2.31	-4.30	4.88
41385.00	2013	0.85	-7.65	7.70
41385.25	2013	12.02	-3.39	12.49
41385.50	2013	13.07	-0.68	13.09
41385.75	2013	11.92	6.19	13.43
41386.00	2013	8.17	8.94	12.11
41386.25	2013	3.93	7.38	8.36
41386.50	2013	2.09	-0.51	2.15
41386.75	2013	3.72	-5.06	6.28
41387.00	2013	9.12	-4.26	10.07
41387.25	2013	10.29	-1.63	10.42
41387.50	2013	7.34	-0.22	7.34
41387.75	2013	8.11	-0.57	8.13
41388.00	2013	10.46	-3.18	10.93
41388.25	2013	10.72	-2.95	11.12
41388.50	2013	9.83	-2.31	10.10
41388.75	2013	9.90	-4.43	10.85
41389.00	2013	11.58	-3.73	12.17
41389.25	2013	13.37	-0.69	13.39
41389.50	2013	12.16	-1.46	12.25
41389.75	2013	10.52	-2.72	10.87
41390.00	2013	11.98	-5.51	13.19
41390.25	2013	10.06	-4.15	10.88
41390.50	2013	12.19	-3.92	12.80
41390.75	2013	15.50	-1.95	15.62
41391.00	2013	13.00	-1.79	13.12
41391.25	2013	11.58	-2.00	11.75
41391.50	2013	7.21	-4.52	8.51
41391.75	2013	4.30	-7.84	8.94
41392.00	2013	2.63	-11.45	11.75
41392.25	2013	4.55	-11.13	12.02
41392.50	2013	8.60	-11.86	14.65
41392.75	2013	11.55	-4.37	12.35
41393.00	2013	7.83	-6.49	10.17
41393.25	2013	8.47	-8.95	12.32
41393.50	2013	11.49	-7.37	13.65
41393.75	2013	9.88	-8.30	12.90
41394.00	2013	12.42	-15.37	19.76
41394.25	2013	17.56	-6.83	18.84
41394.50	2013	16.23	-3.96	16.71
41394.75	2013	14.93	-6.14	16.14
41395.00	2013	14.96	-8.93	17.42
41395.25	2013	14.75	-4.50	15.42
41395.50	2013	11.47	-3.98	12.14
41395.75	2013	11.32	-4.91	12.34
41396.00	2013	13.19	-4.12	13.82
41396.25	2013	12.16	-4.08	12.83
41396.50	2013	7.98	-7.89	11.22
41396.75	2013	11.24	-9.96	15.02
41397.00	2013	11.22	-7.05	13.25
41397.25	2013	7.72	-4.01	8.70
41397.50	2013	1.03	-5.59	5.68
41397.75	2013	2.02	-6.22	6.54
41398.00	2013	3.21	-5.43	6.31
41398.25	2013	11.45	0.05	11.45
41398.50	2013	14.19	3.99	14.74
41398.75	2013	12.90	2.59	13.16
41399.00	2013	10.05	-2.61	10.38
41399.25	2013	7.44	-9.70	12.22
41399.50	2013	10.63	-13.10	16.87
41399.75	2013	22.93	-0.79	22.94
41400.00	2013	24.98	0.31	24.98
41400.25	2013	23.50	7.44	24.65
41400.50	2013	17.51	2.21	17.65
41400.75	2013	18.08	-4.33	18.59
41401.00	2013	22.43	-5.73	23.15
41401.25	2013	11.89	-9.95	15.50
41401.50	2013	15.65	1.00	15.68
41401.75	2013	15.82	1.55	15.90
41402.00	2013	13.01	-3.86	13.57
41402.25	2013	12.53	-7.78	14.75
41402.50	2013	14.47	-9.36	17.23
41402.75	2013	16.98	-4.05	17.46
41403.00	2013	11.21	-7.01	13.22
41403.25	2013	15.58	-10.95	19.04
41403.50	2013	16.99	-4.00	17.45
41403.75	2013	11.11	-5.83	12.55
41404.00	2013	8.87	-15.58	17.93
41404.25	2013	15.30	-10.37	18.48
41404.50	2013	17.30	6.77	18.58
41404.75	2013	13.16	3.38	13.59
41405.00	2013	8.37	-5.93	10.26
41405.25	2013	7.67	-14.14	16.09
41405.50	2013	15.80	-8.87	18.12
41405.75	2013	18.23	-5.73	19.11
41406.00	2013	13.48	-8.48	15.93
41406.25	2013	18.01	-4.92	18.67
41406.50	2013	20.62	-3.08	20.85
41406.75	2013	18.82	-2.15	18.94
41407.00	2013	16.71	0.20	16.71
41407.25	2013	18.15	3.73	18.53
41407.50	2013	15.65	6.41	16.91
41407.75	2013	15.68	6.43	16.95
41408.00	2013	14.93	10.89	18.48
41408.25	2013	10.79	11.67	15.89
41408.50	2013	12.80	8.82	15.54
41408.75	2013	11.97	6.14	13.45
41409.00	2013	3.59	6.34	7.29
41409.25	2013	4.39	-0.97	4.50
41409.50	2013	10.00	3.61	10.63
41409.75	2013	10.48	5.39	11.78
41410.00	2013	11.13	5.35	12.35
41410.25	2013	10.53	-4.31	11.38
41410.50	2013	14.57	-0.47	14.58
41410.75	2013	17.60	1.96	17.71
41411.00	2013	16.69	2.56	16.89
41411.25	2013	13.46	1.22	13.52
41411.50	2013	10.90	-0.74	10.93
41411.75	2013	11.41	-3.41	11.91
41412.00	2013	14.24	-0.44	14.25
41412.25	2013	12.45	-0.21	12.45
41412.50	2013	11.01	-1.68	11.14
41412.75	2013	7.59	-4.92	9.05
41413.00	2013	6.37	-9.15	11.15
41413.25	2013	8.66	-10.16	13.35
41413.50	2013	9.74	-7.84	12.50
41413.75	2013	11.27	-4.62	12.18
41414.00	2013	8.82	-6.22	10.79
41414.25	2013	6.65	-7.77	10.23
41414.50	2013	5.61	-10.51	11.91
41414.75	2013	8.69	-9.43	12.82
41415.00	2013	9.38	-10.69	14.22
41415.25	2013	12.09	-1.35	12.17
41415.50	2013	10.89	-6.47	12.67
41415.75	2013	12.38	-13.48	18.30
41416.00	2013	8.68	-15.39	17.67
41416.25	2013	15.03	-16.78	22.53
41416.50	2013	19.32	-0.63	19.33
41416.75	2013	13.38	-0.89	13.41
41417.00	2013	9.32	-5.37	10.76
